558.418;0;(6.44, 1.34, 3.14);346.5;21.07;19.88;18.84;17.95;17.25;16.77;16.51;16.49;16.72;17.17;17.84;19.55;18.27;17.12;16.14;15.36;14.81;14.52;14.50;14.76;15.27;16.02;18.12;16.73;15.47;14.38;13.50;12.87;12.53;12.51;12.81;13.39;14.24;16.81;15.30;13.91;12.69;11.68;10.95;10.55;10.53;10.87;11.56;12.53;15.65;14.01;12.48;11.10;9.94;9.06;8.58;8.55;8.97;9.79;10.93;-1;12.91;11.23;9.67;8.31;7.24;6.62;6.58;7.12;8.14;9.47;-1;-1;-1;8.47;6.87;5.54;4.70;4.64;5.38;6.67;8.24;-1;-1;-1;-1;-1;4.11;2.89;2.79;3.90;5.54;7.36;-1;-1;-1;-1;-1;-1;1.62;1.44;3.08;4.99;6.96;-1;-1;-1;-1;-1;-1;-1;2.08;3.43;5.21;7.12;-1;-1;-1;-1;-1;-1;3.89;3.82;4.69;6.12;7.80
558.619;0;(6.32, 1.34, 3.63);346.5;21.29;20.06;18.97;18.04;17.29;16.75;16.43;16.35;16.52;16.92;17.55;19.79;18.47;17.29;16.26;15.42;14.81;14.45;14.36;14.55;15.01;15.70;18.40;16.97;15.67;14.53;13.58;12.88;12.47;12.37;12.59;13.11;13.91;17.13;15.58;14.15;12.87;11.80;10.99;10.50;10.38;10.64;11.25;12.17;16.00;14.34;12.77;11.34;10.10;9.13;8.54;8.39;8.71;9.45;10.53;-1;13.28;11.56;9.96;8.53;7.36;6.61;6.41;6.83;7.75;9.03;-1;-1;-1;8.83;7.17;5.74;4.73;4.46;5.04;6.23;7.77;-1;-1;-1;-1;-1;4.43;3.02;2.57;3.48;5.06;6.86;-1;-1;-1;-1;-1;-1;1.97;1.17;2.62;4.51;6.47;-1;-1;-1;-1;-1;-1;-1;2.03;3.10;4.80;6.67;-1;-1;-1;-1;-1;-1;4.17;3.85;4.51;5.81;7.44
558.820;0;(6.19, 1.34, 4.12);346.4;21.51;20.25;19.12;18.15;17.34;16.74;16.37;16.23;16.34;16.69;17.26;20.05;18.69;17.46;16.39;15.49;14.82;14.39;14.23;14.36;14.75;15.40;18.69;17.22;15.88;14.69;13.68;12.91;12.42;12.24;12.38;12.84;13.58;17.45;15.87;14.40;13.07;11.94;11.05;10.47;10.25;10.42;10.96;11.82;16.36;14.67;13.06;11.58;10.28;9.23;8.53;8.26;8.47;9.13;10.14;-1;13.65;11.91;10.27;8.77;7.51;6.63;6.29;6.56;7.39;8.61;-1;-1;-1;9.20;7.49;5.97;4.82;4.33;4.72;5.81;7.30;-1;-1;-1;-1;-1;4.79;3.23;2.44;3.08;4.58;6.37;-1;-1;-1;-1;-1;-1;-1;1.09;2.17;4.03;5.98;-1;-1;-1;-1;-1;-1;-1;2.10;2.82;4.41;6.24;-1;-1;-1;-1;-1;-1;4.48;3.95;4.38;5.54;7.09
559.017;0;(6.08, 1.34, 4.59);346.4;21.74;20.45;19.28;18.26;17.41;16.75;16.32;16.12;16.17;16.47;16.99;20.30;18.92;17.65;16.53;15.58;14.85;14.35;14.13;14.19;14.52;15.12;18.97;17.48;16.10;14.86;13.80;12.96;12.40;12.14;12.20;12.59;13.27;17.77;16.16;14.66;13.29;12.09;11.13;10.46;10.15;10.23;10.69;11.48;16.71;15.00;13.36;11.84;10.48;9.35;8.55;8.17;8.27;8.83;9.78;-1;-1;12.26;10.58;9.03;7.69;6.69;6.20;6.33;7.05;8.20;-1;-1;-1;-1;7.82;6.23;4.95;4.25;4.44;5.42;6.85;-1;-1;-1;-1;-1;-1;3.49;2.41;2.72;4.13;5.89;-1;-1;-1;-1;-1;-1;-1;1.22;1.76;3.57;5.51;-1;-1;-1;-1;-1;-1;-1;2.28;2.61;4.05;5.84;-1;-1;-1;-1;-1;-1;-1;4.11;4.30;5.30;6.76
559.219;0;(5.95, 1.34, 5.08);346.4;21.98;20.66;19.46;18.39;17.49;16.78;16.28;16.03;16.02;16.25;16.73;20.58;19.16;17.85;16.68;15.69;14.89;14.33;14.04;14.03;14.30;14.83;19.28;17.75;16.34;15.05;13.94;13.03;12.39;12.05;12.04;12.35;12.97;18.10;16.47;14.94;13.52;12.26;11.23;10.48;10.07;10.05;10.43;11.15;-1;15.35;13.68;12.12;10.70;9.50;8.60;8.10;8.08;8.54;9.41;-1;-1;12.63;10.91;9.32;7.90;6.79;6.15;6.12;6.72;7.79;-1;-1;-1;-1;8.18;6.53;5.13;4.24;4.20;5.03;6.40;-1;-1;-1;-1;-1;-1;3.80;2.47;2.41;3.67;5.40;-1;-1;-1;-1;-1;-1;-1;-1;1.40;3.10;5.03;-1;-1;-1;-1;-1;-1;-1;2.55;2.48;3.72;5.43;-1;-1;-1;-1;-1;-1;-1;4.32;4.28;5.10;6.45
559.420;0;(5.83, 1.34, 5.57);346.4;22.23;20.88;19.64;18.53;17.58;16.82;16.27;15.95;15.88;16.05;16.48;20.86;19.41;18.07;16.86;15.81;14.95;14.33;13.96;13.88;14.09;14.56;19.59;18.04;16.59;15.26;14.09;13.12;12.41;11.98;11.89;12.13;12.68;18.45;16.79;15.22;13.76;12.46;11.35;10.52;10.02;9.90;10.18;10.84;-1;15.71;14.02;12.42;10.95;9.67;8.68;8.06;7.92;8.27;9.06;-1;-1;-1;11.26;9.62;8.14;6.92;6.13;5.95;6.41;7.40;-1;-1;-1;-1;8.55;6.85;5.35;4.28;4.00;4.66;5.95;-1;-1;-1;-1;-1;-1;4.15;2.64;2.16;3.22;4.91;-1;-1;-1;-1;-1;-1;-1;-1;1.16;2.65;4.56;-1;-1;-1;-1;-1;-1;-1;-1;2.45;3.42;5.04;-1;-1;-1;-1;-1;-1;-1;4.58;4.32;4.94;6.17
559.622;0;(5.71, 1.34, 6.06);346.4;22.49;21.11;19.84;18.69;17.69;16.87;16.26;15.88;15.75;15.87;16.23;21.15;19.67;18.29;17.04;15.94;15.03;14.34;13.91;13.75;13.89;14.31;19.91;18.33;16.85;15.48;14.26;13.23;12.44;11.94;11.76;11.92;12.40;18.80;17.12;15.52;14.03;12.67;11.50;10.58;9.99;9.77;9.96;10.53;-1;16.07;14.36;12.72;11.21;9.87;8.78;8.05;7.79;8.02;8.72;-1;-1;-1;11.62;9.94;8.40;7.09;6.17;5.81;6.13;7.02;-1;-1;-1;-1;-1;7.19;5.60;4.38;3.86;4.32;5.52;-1;-1;-1;-1;-1;-1;-1;2.88;2.02;2.80;4.42;-1;-1;-1;-1;-1;-1;-1;-1;1.10;2.23;4.09;-1;-1;-1;-1;-1;-1;-1;-1;2.52;3.18;4.68;-1;-1;-1;-1;-1;-1;-1;4.87;4.42;4.82;5.92
559.818;0;(5.59, 1.34, 6.54);346.4;22.76;21.35;20.04;18.85;17.81;16.94;16.28;15.84;15.64;15.70;16.01;21.43;19.93;18.52;17.23;16.09;15.12;14.37;13.87;13.65;13.71;14.07;20.23;18.63;17.11;15.70;14.44;13.35;12.50;11.92;11.66;11.73;12.15;19.15;17.45;15.82;14.29;12.89;11.66;10.67;9.98;9.67;9.76;10.26;-1;-1;14.70;13.03;11.48;10.08;8.91;8.08;7.69;7.81;8.41;-1;-1;-1;-1;10.26;8.67;7.28;6.23;5.72;5.88;6.66;-1;-1;-1;-1;-1;7.54;5.89;4.53;3.79;4.02;5.10;-1;-1;-1;-1;-1;-1;-1;3.18;1.99;2.41;3.96;-1;-1;-1;-1;-1;-1;-1;-1;1.26;1.85;3.64;-1;-1;-1;-1;-1;-1;-1;-1;2.68;3.01;4.35;-1;-1;-1;-1;-1;-1;-1;-1;4.56;4.76;5.70
560.017;0;(5.47, 1.34, 7.02);346.4;23.03;21.59;20.25;19.03;17.94;17.03;16.30;15.80;15.54;15.54;15.80;21.73;20.21;18.77;17.44;16.25;15.23;14.42;13.85;13.56;13.55;13.84;20.55;18.93;17.39;15.94;14.63;13.49;12.57;11.91;11.57;11.57;11.90;19.51;17.79;16.14;14.57;13.12;11.84;10.78;10.00;9.59;9.58;9.99;-1;-1;15.05;13.36;11.76;10.31;9.07;8.13;7.62;7.61;8.12;-1;-1;-1;-1;10.60;8.97;7.50;6.34;5.67;5.66;6.32;-1;-1;-1;-1;-1;-1;6.20;4.72;3.77;3.76;4.70;-1;-1;-1;-1;-1;-1;-1;-1;2.08;2.07;3.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.54;3.21;-1;-1;-1;-1;-1;-1;-1;-1;2.92;2.91;4.05;-1;-1;-1;-1;-1;-1;-1;-1;4.76;4.75;5.52
560.217;0;(5.35, 1.34, 7.51);346.4;23.31;21.85;20.48;19.22;18.09;17.12;16.35;15.79;15.46;15.40;15.59;22.04;20.49;19.02;17.66;16.43;15.36;14.48;13.85;13.48;13.41;13.63;20.89;19.25;17.68;16.20;14.85;13.65;12.66;11.93;11.50;11.41;11.67;-1;18.14;16.46;14.87;13.38;12.04;10.91;10.05;9.53;9.43;9.74;-1;-1;15.42;13.70;12.07;10.56;9.25;8.22;7.58;7.45;7.84;-1;-1;-1;-1;10.96;9.28;7.75;6.49;5.66;5.48;6.00;-1;-1;-1;-1;-1;-1;6.53;4.97;3.83;3.55;4.31;-1;-1;-1;-1;-1;-1;-1;-1;2.29;1.79;3.03;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.34;2.79;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.89;3.79;-1;-1;-1;-1;-1;-1;-1;-1;5.00;4.79;5.38
560.418;0;(5.25, 1.34, 7.91);346.4;23.55;22.07;20.67;19.38;18.22;17.22;16.39;15.78;15.41;15.29;15.43;22.31;20.74;19.24;17.85;16.58;15.47;14.55;13.86;13.43;13.30;13.46;21.18;19.52;17.93;16.42;15.03;13.80;12.76;11.96;11.46;11.30;11.50;-1;18.44;16.74;15.12;13.60;12.22;11.03;10.10;9.51;9.32;9.55;-1;-1;-1;13.99;12.33;10.79;9.42;8.31;7.58;7.33;7.62;-1;-1;-1;-1;-1;9.56;7.98;6.64;5.69;5.36;5.75;-1;-1;-1;-1;-1;-1;6.83;5.20;3.92;3.42;4.01;-1;-1;-1;-1;-1;-1;-1;-1;2.52;1.65;2.66;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.30;2.46;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.95;3.61;-1;-1;-1;-1;-1;-1;-1;-1;5.23;4.86;5.29
560.619;0;(5.21, 1.34, 8.07);346.4;23.65;22.16;20.75;19.45;18.28;17.26;16.42;15.79;15.39;15.25;15.37;22.41;20.84;19.33;17.93;16.65;15.52;14.58;13.87;13.42;13.26;13.40;21.30;19.63;18.03;16.51;15.11;13.86;12.80;11.98;11.45;11.26;11.43;-1;18.56;16.86;15.23;13.69;12.30;11.09;10.13;9.50;9.27;9.47;-1;-1;-1;14.11;12.44;10.88;9.49;8.35;7.58;7.29;7.54;-1;-1;-1;-1;-1;9.67;8.08;6.70;5.71;5.32;5.66;-1;-1;-1;-1;-1;-1;-1;5.30;3.97;3.39;3.89;-1;-1;-1;-1;-1;-1;-1;-1;2.63;1.61;2.51;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.32;2.34;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.98;3.55;-1;-1;-1;-1;-1;-1;-1;-1;5.32;4.90;5.27
560.821;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.37;22.43;20.85;19.34;17.94;16.66;15.53;14.58;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.86;12.80;11.98;11.45;11.26;11.42;-1;18.57;16.87;15.24;13.70;12.30;11.09;10.13;9.50;9.27;9.47;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.08;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.97;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.33;4.91;5.27
561.022;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.37;22.43;20.85;19.34;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.33;4.91;5.27
561.218;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.34;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
561.420;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
561.621;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
561.817;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
562.019;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
562.220;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
562.422;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
562.618;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
562.818;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
563.019;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
563.221;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
563.419;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
563.620;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
563.822;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
564.018;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
564.219;0;(5.21, 1.34, 8.09);346.4;23.66;22.17;20.76;19.46;18.28;17.26;16.42;15.79;15.39;15.25;15.36;22.43;20.85;19.35;17.94;16.66;15.53;14.59;13.87;13.42;13.25;13.39;21.31;19.64;18.04;16.52;15.12;13.87;12.80;11.98;11.45;11.26;11.42;-1;-1;16.87;15.24;13.70;12.31;11.09;10.13;9.50;9.27;9.46;-1;-1;-1;14.12;12.45;10.89;9.50;8.36;7.58;7.29;7.53;-1;-1;-1;-1;-1;9.68;8.09;6.71;5.71;5.32;5.65;-1;-1;-1;-1;-1;-1;-1;5.31;3.98;3.38;3.88;-1;-1;-1;-1;-1;-1;-1;-1;2.64;1.61;2.49;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.33;2.32;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.99;3.54;-1;-1;-1;-1;-1;-1;-1;-1;5.34;4.91;5.26
